"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","PclassSex","Surname","Title","Fsize","FsizeName","Favg","Ticket2","Tsize","Group","GroupSize","FarePP","MedianFarePP","FareBins","AgeLM","IsChildP12","NumNA","SumSurvived","AnySurvivors","IsSolo"
118,"0","2","male",29,1,0,"11668",21,"U","S","P2Male","Turpin","Mr",2,"2Turpin",NA,"116xx",2,2,"duo",10.5,12.35,"[ 7.92, 10.52)",29.2362966214676,"No",0,0,"other","No"
119,"0",NA,"male",24,0,1,"PC 17558",247.5208,"B","C",NA,"Baxter","Mr",2,"2Baxter",NA,"PC 175xx",3,3,"group",82.5069333333333,28.875,"[26.39,128.08]",NA,"No",1,1,"survivors in group","Yes"
120,"0","3","female",2,4,2,"347082",31.275,"U","S","P3Female","Andersson","Miss",7,"7Andersson",NA,"3470xx",7,7,"large group",4.46785714285714,7.75,"[ 3.17,  7.28)",13.1458597101459,"No",0,0,"other","No"
121,"0","2","male",21,2,0,"S.O.C. 14879",73.5,"U","S","P2Male","Hickman","Mr",3,"3Hickman",NA,"S.O.C. 148xx",7,7,"large group",10.5,12.35,"[ 7.92, 10.52)",29.5194137631797,"No",2,0,"other","No"
122,"0","3","male",29.8474778255194,0,0,"A4. 54510",8.05,"U","S","P3Male","Moore","Mr",1,"1Moore",NA,"A4. 545xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
123,"0","2","male",32.5,1,0,"237736",30.0708,"U","C","P2Male","Nasser","Mr",2,"2Nasser",NA,"2377xx",2,2,"duo",15.0354,12.35,"[10.52, 26.39)",27.2604110180454,"No",0,1,"survivors in group","No"
124,"1","2","female",32.5,0,0,"27267",13,"E","S","P2Female","Webber","Miss",1,"1Webber",NA,"272xx",1,1,"solo",13,12.35,"[10.52, 26.39)",23.0038617645368,"No",0,1,"other","Yes"
125,"0",NA,"male",54,0,1,"35281",77.2875,"D","S",NA,"White","Mr",2,"2White",NA,"352xx",2,2,"duo",38.64375,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
126,"1","3","male",12,1,0,"2651",11.2417,"U","C","P3Male","Nicola","Master",2,"2Nicola",NA,"26xx",2,2,"duo",5.62085,7.75,"[ 3.17,  7.28)",3.34854704974218,"No",0,2,"survivors in group","No"
127,"0","3","male",34.7540258173294,0,0,"370372",7.75,"U","Q","P3Male","McMahon","Mr",1,"1McMahon",NA,"3703xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",34.7540258173294,"No",0,0,"other","Yes"
128,"1","3","male",24,0,0,"C 17369",7.1417,"U","S","P3Male","Madsen","Mr",1,"1Madsen",NA,"C 173xx",1,1,"solo",7.1417,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,1,"other","Yes"
129,"1","3","female",12.8760573019878,1,1,"2668",22.3583,"F","C","P3Female","Peter","Miss",3,"3Peter",NA,"26xx",3,3,"group",7.45276666666667,7.75,"[ 7.28,  7.92)",12.8760573019878,"No",1,2,"survivors in group","No"
130,"0","3","male",45,0,0,"347061",6.975,"U","S","P3Male","Ekstrom","Mr",1,"1Ekstrom",NA,"3470xx",1,1,"solo",6.975,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,0,"other","Yes"
131,"0","3","male",33,0,0,"349241",7.8958,"U","C","P3Male","Drazenoic","Mr",1,"1Drazenoic",NA,"3492xx",1,1,"solo",7.8958,7.75,"[ 7.28,  7.92)",27.8715922220972,"No",0,0,"other","Yes"
132,"0","3","male",20,0,0,"SOTON/O.Q. 3101307",7.05,"U","S","P3Male","Coelho","Mr",1,"1Coelho",NA,"SOTON/O.Q. 31013xx",1,1,"solo",7.05,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,0,"other","Yes"
133,"0","3","female",47,1,0,"A/5. 3337",14.5,"U","S","P3Female","Robins","Mrs",2,"2Robins",NA,"A/5. 33xx",2,2,"duo",7.25,7.75,"[ 3.17,  7.28)",30.1712880386875,"No",1,0,"other","No"
134,"1","2","female",29,1,0,"228414",26,"U","S","P2Female","Weisz","Mrs",2,"2Weisz",NA,"2284xx",2,2,"duo",13,12.35,"[10.52, 26.39)",33.6373769239802,"No",1,1,"survivors in group","No"
135,"0","2","male",25,0,0,"C.A. 29178",13,"U","S","P2Male","Sobey","Mr",1,"1Sobey",NA,"C.A. 291xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
136,"0","2","male",23,0,0,"SC/PARIS 2133",15.0458,"U","C","P2Male","Richard","Mr",1,"1Richard",NA,"SC/PARIS 21xx",1,1,"solo",15.0458,12.35,"[10.52, 26.39)",31.3376811073898,"No",0,0,"other","Yes"
137,"1","1","female",19,0,2,"11752",26.2833,"D","S","P1Female","Newsom","Miss",3,"3Newsom",NA,"117xx",1,3,"group",26.2833,30,"[10.52, 26.39)",29.9790311944321,"No",0,1,"other","Yes"
138,"0",NA,"male",37,1,0,"113803",53.1,"C","S",NA,"Futrelle","Mr",2,"2Futrelle",NA,"1138xx",2,2,"duo",26.55,28.875,"[26.39,128.08]",NA,"No",0,1,"survivors in group","No"
139,"0","3","male",16,0,0,"7534",9.2167,"U","S","P3Male","Osen","Mr",1,"1Osen",NA,"75xx",2,2,"duo",4.60835,7.75,"[ 3.17,  7.28)",27.0954133877119,"No",0,0,"other","Yes"
140,"0",NA,"male",24,0,0,"PC 17593",79.2,"B","C",NA,"Giglio","Mr",1,"1Giglio",NA,"PC 175xx",2,2,"duo",39.6,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
141,"0","3","female",28.9383737431165,0,2,"2678",15.2458,"U","C","P3Female","Boulos","Mrs",3,"3Boulos",NA,"26xx",3,3,"group",5.08193333333333,7.75,"[ 3.17,  7.28)",28.9383737431165,"No",1,0,"other","Yes"
142,"1","3","female",22,0,0,"347081",7.75,"U","S","P3Female","Nysten","Miss",1,"1Nysten",NA,"3470xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",19.5377728792442,"No",0,1,"other","Yes"
143,"1","3","female",24,1,0,"STON/O2. 3101279",15.85,"U","S","P3Female","Hakkarainen","Mrs",2,"2Hakkarainen",NA,"STON/O2. 31012xx",2,2,"duo",7.925,7.75,"[ 7.92, 10.52)",30.1712880386875,"No",0,1,"survivors in group","No"
144,"0","3","male",19,0,0,"365222",6.75,"U","Q","P3Male","Burke","Mr",1,"1Burke",NA,"3652xx",1,1,"solo",6.75,7.75,"[ 3.17,  7.28)",34.7540258173294,"No",0,0,"other","Yes"
145,"0","2","male",18,0,0,"231945",11.5,"U","S","P2Male","Andrew","Mr",1,"1Andrew",NA,"2319xx",1,1,"solo",11.5,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
146,"0","2","male",19,1,1,"C.A. 33112",36.75,"U","S","P2Male","Nicholls","Mr",3,"3Nicholls",NA,"C.A. 331xx",4,4,"group",9.1875,12.35,"[ 7.92, 10.52)",28.6277367369778,"No",2,1,"survivors in group","No"
147,"1","3","male",27,0,0,"350043",7.7958,"U","S","P3Male","Andersson","Mr",1,"1Andersson",NA,"3500xx",1,1,"solo",7.7958,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,1,"other","Yes"
148,"0","3","female",9,2,2,"W./C. 6608",34.375,"U","S","P3Female","Ford","Miss",5,"5Ford",NA,"W./C. 66xx",5,5,"large group",6.875,7.75,"[ 3.17,  7.28)",15.7962710132198,"No",1,0,"other","No"
149,"0","2","male",36.5,0,2,"230080",26,"F","S","P2Male","Navratil","Mr",3,"3Navratil",NA,"2300xx",3,3,"group",8.66666666666667,12.35,"[ 7.92, 10.52)",29.9792679293188,"No",0,2,"survivors in group","Yes"
150,"0","2","male",42,0,0,"244310",13,"U","S","P2Male","Byles","Rare Title",1,"1Byles",NA,"2443xx",1,1,"solo",13,12.35,"[10.52, 26.39)",41.4217176393667,"No",0,0,"other","Yes"
151,"0","2","male",51,0,0,"S.O.P. 1166",12.525,"U","S","P2Male","Bateman","Rare Title",1,"1Bateman",NA,"S.O.P. 11xx",1,1,"solo",12.525,12.35,"[10.52, 26.39)",41.4217176393667,"No",0,0,"other","Yes"
152,"1","1","female",22,1,0,"113776",66.6,"C","S","P1Female","Pears","Mrs",2,"2Pears",NA,"1137xx",2,2,"duo",33.3,30,"[26.39,128.08]",43.9468451353687,"No",0,1,"survivors in group","No"
153,"0","3","male",55.5,0,0,"A.5. 11206",8.05,"U","S","P3Male","Meo","Mr",1,"1Meo",NA,"A.5. 112xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
154,"0","3","male",40.5,0,2,"A/5. 851",14.5,"U","S","P3Male","van Billiard","Mr",3,"3van Billiard",NA,"A/5. 8xx",3,3,"group",4.83333333333333,7.75,"[ 3.17,  7.28)",26.5131790440262,"No",2,0,"other","Yes"
155,"0","3","male",29.8474778255194,0,0,"Fa 265302",7.3125,"U","S","P3Male","Olsen","Mr",1,"1Olsen",NA,"Fa 2653xx",1,1,"solo",7.3125,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
156,"0",NA,"male",51,0,1,"PC 17597",61.3792,"U","C",NA,"Williams","Mr",2,"2Williams",NA,"PC 175xx",2,2,"duo",30.6896,28.875,"[26.39,128.08]",NA,"No",1,0,"other","Yes"
157,"1","3","female",16,0,0,"35851",7.7333,"U","Q","P3Female","Gilnagh","Miss",1,"1Gilnagh",NA,"358xx",1,1,"solo",7.7333,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",0,1,"other","Yes"
158,"0","3","male",30,0,0,"SOTON/OQ 392090",8.05,"U","S","P3Male","Corn","Mr",1,"1Corn",NA,"SOTON/OQ 3920xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
159,"0","3","male",29.8474778255194,0,0,"315037",8.6625,"U","S","P3Male","Smiljanic","Mr",1,"1Smiljanic",NA,"3150xx",1,1,"solo",8.6625,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
160,"0","3","male",-2.29103303273722,8,2,"CA. 2343",69.55,"U","S","P3Male","Sage","Master",11,"11Sage",NA,"CA. 23xx",11,11,"large group",6.32272727272727,7.75,"[ 3.17,  7.28)",-2.29103303273722,"No",4,0,"other","No"
161,"0","3","male",44,0,1,"371362",16.1,"U","S","P3Male","Cribb","Mr",2,"2Cribb",NA,"3713xx",2,2,"duo",8.05,7.75,"[ 7.92, 10.52)",27.1217389285159,"No",1,0,"other","Yes"
162,"1","2","female",40,0,0,"C.A. 33595",15.75,"U","S","P2Female","Watt","Mrs",2,"1Watt",NA,"C.A. 335xx",2,2,"duo",7.875,12.35,"[ 7.28,  7.92)",34.9625825755171,"No",1,1,"survivors in group","Yes"
163,"0","3","male",26,0,0,"347068",7.775,"U","S","P3Male","Bengtsson","Mr",1,"1Bengtsson",NA,"3470xx",1,1,"solo",7.775,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
164,"0","3","male",17,0,0,"315093",8.6625,"U","S","P3Male","Calic","Mr",2,"1Calic",NA,"3150xx",1,2,"duo",8.6625,7.75,"[ 7.92, 10.52)",27.0954133877119,"No",0,0,"other","Yes"
165,"0","3","male",1,4,1,"3101295",39.6875,"U","S","P3Male","Panula","Master",6,"6Panula",NA,"31012xx",7,7,"large group",5.66964285714286,7.75,"[ 3.17,  7.28)",2.98346403260655,"No",1,0,"other","No"
166,"1","3","male",9,0,2,"363291",20.525,"U","S","P3Male","Goldsmith","Master",3,"3Goldsmith",NA,"3632xx",3,3,"group",6.84166666666667,7.75,"[ 3.17,  7.28)",6.06740396101552,"No",0,2,"survivors in group","Yes"
167,"1","1","female",45.2983763277096,0,1,"113505",55,"E","S","P1Female","Chibnall","Mrs",2,"2Chibnall",NA,"1135xx",2,2,"duo",27.5,30,"[26.39,128.08]",45.2983763277096,"No",0,2,"survivors in group","Yes"
168,"0","3","female",45,1,4,"347088",27.9,"U","S","P3Female","Skoog","Mrs",6,"6Skoog",NA,"3470xx",6,6,"large group",4.65,7.75,"[ 3.17,  7.28)",31.8849129951526,"No",0,0,"other","No"
169,"0",NA,"male",NA,0,0,"PC 17318",25.925,"U","S",NA,"Baumann","Mr",1,"1Baumann",NA,"PC 173xx",1,1,"solo",25.925,28.875,"[10.52, 26.39)",NA,"No",0,0,"other","Yes"
170,"0","3","male",28,0,0,"1601",56.4958,"U","S","P3Male","Ling","Mr",1,"1Ling",NA,"16xx",8,8,"large group",7.061975,7.75,"[ 3.17,  7.28)",28.7037361809609,"No",1,5,"survivors in group","Yes"
171,"0",NA,"male",61,0,0,"111240",33.5,"B","S",NA,"Van der hoef","Mr",1,"1Van der hoef",NA,"1112xx",1,1,"solo",33.5,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
172,"0","3","male",4,4,1,"382652",29.125,"U","Q","P3Male","Rice","Master",6,"6Rice",NA,"3826xx",6,6,"large group",4.85416666666667,7.75,"[ 3.17,  7.28)",7.89001202441654,"No",1,0,"other","No"
173,"1","3","female",1,1,1,"347742",11.1333,"U","S","P3Female","Johnson","Miss",3,"3Johnson",NA,"3477xx",3,3,"group",3.7111,7.75,"[ 3.17,  7.28)",14.85194290541,"No",0,3,"survivors in group","No"
174,"0","3","male",21,0,0,"STON/O 2. 3101280",7.925,"U","S","P3Male","Sivola","Mr",1,"1Sivola",NA,"STON/O 2. 31012xx",1,1,"solo",7.925,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
175,"0",NA,"male",56,0,0,"17764",30.6958,"A","C",NA,"Smith","Mr",1,"1Smith",NA,"177xx",1,1,"solo",30.6958,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
176,"0","3","male",18,1,1,"350404",7.8542,"U","S","P3Male","Klasen","Mr",3,"3Klasen",NA,"3504xx",1,3,"group",7.8542,7.75,"[ 7.28,  7.92)",25.1616478516852,"No",0,0,"other","No"
177,"0","3","male",4.30866968414349,3,1,"4133",25.4667,"U","S","P3Male","Lefebre","Master",5,"5Lefebre",NA,"41xx",5,5,"large group",5.09334,7.75,"[ 3.17,  7.28)",4.30866968414349,"No",1,0,"other","No"
178,"0","1","female",50,0,0,"PC 17595",28.7125,"C","C","P1Female","Isham","Miss",1,"1Isham",NA,"PC 175xx",1,1,"solo",28.7125,30,"[26.39,128.08]",31.3374443725031,"No",0,0,"other","Yes"
179,"0","2","male",30,0,0,"250653",13,"U","S","P2Male","Hale","Mr",1,"1Hale",NA,"2506xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
180,"0","3","male",36,0,0,"LINE",0,"U","S","P3Male","Leonard","Mr",1,"1Leonard",NA,"LIxx",4,4,"group",7.75,7.75,"[ 7.28,  7.92)",26.4605279624181,"No",0,1,"survivors in group","Yes"
181,"0","3","female",7.84503710399817,8,2,"CA. 2343",69.55,"U","S","P3Female","Sage","Miss",11,"11Sage",NA,"CA. 23xx",11,11,"large group",6.32272727272727,7.75,"[ 3.17,  7.28)",7.84503710399817,"No",4,0,"other","No"
182,"0","2","male",31.3376811073898,0,0,"SC/PARIS 2131",15.05,"U","C","P2Male","Pernot","Mr",1,"1Pernot",NA,"SC/PARIS 21xx",1,1,"solo",15.05,12.35,"[10.52, 26.39)",31.3376811073898,"No",0,0,"other","Yes"
183,"0","3","male",9,4,2,"347077",31.3875,"U","S","P3Male","Asplund","Master",7,"7Asplund",NA,"3470xx",7,7,"large group",4.48392857142857,7.75,"[ 3.17,  7.28)",3.00978957341055,"No",3,3,"survivors in group","No"
184,"1","2","male",1,2,1,"230136",39,"F","S","P2Male","Becker","Master",4,"4Becker",NA,"2301xx",4,4,"group",9.75,12.35,"[ 7.92, 10.52)",6.85675600243024,"Yes",2,2,"survivors in group","No"
185,"1","3","female",4,0,2,"315153",22.025,"U","S","P3Female","Kink","Miss",3,"3Kink",3,"3151xx",3,3,"group",7.34166666666667,7.75,"[ 7.28,  7.92)",16.2034740977509,"No",2,1,"survivors in group","Yes"
186,"0",NA,"male",NA,0,0,"113767",50,"A","S",NA,"Rood","Mr",1,"1Rood",NA,"1137xx",1,1,"solo",50,28.875,"[26.39,128.08]",NA,"No",0,0,"other","Yes"
187,"1","3","female",35.0778360304975,1,0,"370365",15.5,"U","Q","P3Female","O'Brien","Mrs",2,"2O'Brien",NA,"3703xx",2,2,"duo",7.75,7.75,"[ 7.28,  7.92)",35.0778360304975,"No",0,1,"survivors in group","No"
188,"1",NA,"male",45,0,0,"111428",26.55,"U","S",NA,"Romaine","Mr",1,"1Romaine",NA,"1114xx",1,1,"solo",26.55,28.875,"[26.39,128.08]",NA,"No",0,1,"other","Yes"
189,"0","3","male",40,1,1,"364849",15.5,"U","Q","P3Male","Bourke","Mr",3,"3Bourke",NA,"3648xx",2,3,"group",7.75,7.75,"[ 7.28,  7.92)",30.0681958434952,"No",0,0,"other","No"
190,"0","3","male",36,0,0,"349247",7.8958,"U","S","P3Male","Turcin","Mr",1,"1Turcin",NA,"3492xx",1,1,"solo",7.8958,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
191,"1","2","female",32,0,0,"234604",13,"U","S","P2Female","Pinsky","Mrs",1,"1Pinsky",NA,"2346xx",1,1,"solo",13,12.35,"[10.52, 26.39)",37.7146470133246,"No",0,1,"other","Yes"
192,"0","2","male",19,0,0,"28424",13,"U","S","P2Male","Carbines","Mr",1,"1Carbines",NA,"284xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
193,"1","3","female",19,1,0,"350046",7.8542,"U","S","P3Female","Andersen","Miss",2,"2Andersen",NA,"3500xx",1,2,"duo",7.8542,7.75,"[ 7.28,  7.92)",15.4605027898997,"No",0,1,"other","No"
194,"1","2","male",3,1,1,"230080",26,"F","S","P2Male","Navratil","Master",3,"3Navratil",NA,"2300xx",3,3,"group",8.66666666666667,12.35,"[ 7.92, 10.52)",8.18196165396719,"Yes",0,2,"survivors in group","No"
195,"1","1","female",44,0,0,"PC 17610",27.7208,"B","C","P1Female","Brown","Mrs",1,"1Brown",NA,"PC 176xx",1,1,"solo",27.7208,30,"[26.39,128.08]",46.0482296212909,"No",0,1,"other","Yes"
196,"1","1","female",58,0,0,"PC 17569",146.5208,"B","C","P1Female","Lurette","Miss",1,"1Lurette",NA,"PC 175xx",3,3,"group",48.8402666666667,30,"[26.39,128.08]",27.9504945094019,"No",1,2,"survivors in group","Yes"
197,"0","3","male",34.7540258173294,0,0,"368703",7.75,"U","Q","P3Male","Mernagh","Mr",1,"1Mernagh",NA,"3687xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",34.7540258173294,"No",0,0,"other","Yes"
198,"0","3","male",42,0,1,"4579",8.4042,"U","S","P3Male","Olsen","Mr",2,"2Olsen",NA,"45xx",1,2,"duo",8.4042,7.75,"[ 7.92, 10.52)",27.1217389285159,"No",0,0,"other","Yes"
199,"1","3","female",24.4443208710542,0,0,"370370",7.75,"U","Q","P3Female","Madigan","Miss",1,"1Madigan",NA,"3703xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",0,1,"other","Yes"
200,"0","2","female",24,0,0,"248747",13,"U","S","P2Female","Yrois","Miss",1,"1Yrois",NA,"2487xx",1,1,"solo",13,12.35,"[10.52, 26.39)",23.0038617645368,"No",0,0,"other","Yes"
201,"0","3","male",28,0,0,"345770",9.5,"U","S","P3Male","Vande Walle","Mr",1,"1Vande Walle",NA,"3457xx",1,1,"solo",9.5,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
202,"0","3","male",18.1547420502734,8,2,"CA. 2343",69.55,"U","S","P3Male","Sage","Mr",11,"11Sage",NA,"CA. 23xx",11,11,"large group",6.32272727272727,7.75,"[ 3.17,  7.28)",18.1547420502734,"No",4,0,"other","No"
203,"0","3","male",34,0,0,"3101264",6.4958,"U","S","P3Male","Johanson","Mr",1,"1Johanson",NA,"31012xx",1,1,"solo",6.4958,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,0,"other","Yes"
204,"0","3","male",45.5,0,0,"2628",7.225,"U","C","P3Male","Youseff","Mr",1,"1Youseff",NA,"26xx",1,1,"solo",7.225,7.75,"[ 3.17,  7.28)",27.8715922220972,"No",0,0,"other","Yes"
205,"1","3","male",18,0,0,"A/5 3540",8.05,"U","S","P3Male","Cohen","Mr",1,"1Cohen",NA,"A/5 35xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,1,"other","Yes"
206,"0","3","female",2,0,1,"347054",10.4625,"G","S","P3Female","Strom","Miss",2,"2Strom",2,"3470xx",2,2,"duo",5.23125,7.75,"[ 3.17,  7.28)",16.8120339822407,"No",0,0,"other","Yes"
207,"0","3","male",32,1,0,"3101278",15.85,"U","S","P3Male","Backstrom","Mr",3,"2Backstrom",3,"31012xx",2,3,"group",7.925,7.75,"[ 7.92, 10.52)",25.1353223108812,"No",0,1,"survivors in group","No"
208,"1","3","male",26,0,0,"2699",18.7875,"U","C","P3Male","Albimona","Mr",1,"1Albimona",NA,"26xx",2,2,"duo",9.39375,7.75,"[ 7.92, 10.52)",25.1195277842898,"No",0,1,"survivors in group","Yes"
209,"1","3","female",16,0,0,"367231",7.75,"U","Q","P3Female","Carr","Miss",1,"1Carr",NA,"3672xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",0,1,"other","Yes"
210,"1",NA,"male",40,0,0,"112277",31,"A","C",NA,"Blank","Mr",1,"1Blank",NA,"1122xx",1,1,"solo",31,28.875,"[26.39,128.08]",NA,"No",0,1,"other","Yes"
211,"0","3","male",24,0,0,"SOTON/O.Q. 3101311",7.05,"U","S","P3Male","Ali","Mr",2,"1Ali",NA,"SOTON/O.Q. 31013xx",1,2,"duo",7.05,7.75,"[ 3.17,  7.28)",27.0954133877119,"No",0,0,"other","Yes"
212,"1","2","female",35,0,0,"F.C.C. 13528",21,"U","S","P2Female","Cameron","Miss",1,"1Cameron",NA,"F.C.C. 135xx",2,2,"duo",10.5,12.35,"[ 7.92, 10.52)",20.2517973267293,"No",1,1,"survivors in group","Yes"
213,"0","3","male",22,0,0,"A/5 21174",7.25,"U","S","P3Male","Perkin","Mr",1,"1Perkin",NA,"A/5 211xx",1,1,"solo",7.25,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,0,"other","Yes"
214,"0","2","male",30,0,0,"250646",13,"U","S","P2Male","Givard","Mr",1,"1Givard",NA,"2506xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
215,"0","3","male",30.676755727985,1,0,"367229",7.75,"U","Q","P3Male","Kiernan","Mr",2,"2Kiernan",NA,"3672xx",1,2,"duo",7.75,7.75,"[ 7.28,  7.92)",30.676755727985,"No",0,0,"other","No"
216,"1","1","female",31,1,0,"35273",113.275,"D","C","P1Female","Newell","Miss",2,"2Newell",NA,"352xx",3,3,"group",37.7583333333333,30,"[26.39,128.08]",26.6252888578649,"No",0,2,"survivors in group","No"
217,"1","3","female",27,0,0,"STON/O2. 3101283",7.925,"U","S","P3Female","Honkanen","Miss",1,"1Honkanen",NA,"STON/O2. 31012xx",1,1,"solo",7.925,7.75,"[ 7.92, 10.52)",19.5377728792442,"No",0,1,"other","Yes"
218,"0","2","male",42,1,0,"243847",27,"U","S","P2Male","Jacobsohn","Mr",3,"2Jacobsohn",3,"2438xx",2,3,"group",13.5,12.35,"[10.52, 26.39)",28.6014111961738,"No",0,1,"survivors in group","No"
219,"1","1","female",32,0,0,"11813",76.2917,"D","C","P1Female","Bazzani","Miss",1,"1Bazzani",NA,"118xx",2,2,"duo",38.14585,30,"[26.39,128.08]",28.5853799346957,"No",1,1,"survivors in group","Yes"
220,"0","2","male",30,0,0,"W/C 14208",10.5,"U","S","P2Male","Harris","Mr",1,"1Harris",NA,"W/C 142xx",1,1,"solo",10.5,12.35,"[ 7.92, 10.52)",33.313566710812,"No",0,0,"other","Yes"
221,"1","3","male",16,0,0,"SOTON/OQ 392089",8.05,"U","S","P3Male","Sunderland","Mr",1,"1Sunderland",NA,"SOTON/OQ 3920xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,1,"other","Yes"
222,"0","2","male",27,0,0,"220367",13,"U","S","P2Male","Bracken","Mr",1,"1Bracken",NA,"2203xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
223,"0","3","male",51,0,0,"21440",8.05,"U","S","P3Male","Green","Mr",1,"1Green",NA,"214xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
224,"0","3","male",29.8474778255194,0,0,"349234",7.8958,"U","S","P3Male","Nenkoff","Mr",1,"1Nenkoff",NA,"3492xx",1,1,"solo",7.8958,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",0,0,"other","Yes"
225,"1",NA,"male",38,1,0,"19943",90,"C","S",NA,"Hoyt","Mr",2,"2Hoyt",NA,"199xx",2,2,"duo",45,28.875,"[26.39,128.08]",NA,"No",0,2,"survivors in group","No"
226,"0","3","male",22,0,0,"PP 4348",9.35,"U","S","P3Male","Berglund","Mr",1,"1Berglund",NA,"PP 43xx",1,1,"solo",9.35,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",0,0,"other","Yes"
227,"1","2","male",19,0,0,"SW/PP 751",10.5,"U","S","P2Male","Mellors","Mr",1,"1Mellors",NA,"SW/PP 7xx",1,1,"solo",10.5,12.35,"[ 7.92, 10.52)",33.313566710812,"No",0,1,"other","Yes"
228,"0","3","male",20.5,0,0,"A/5 21173",7.25,"U","S","P3Male","Lovell","Mr",1,"1Lovell",NA,"A/5 211xx",1,1,"solo",7.25,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",0,0,"other","Yes"
229,"0","2","male",18,0,0,"236171",13,"U","S","P2Male","Fahlstrom","Mr",1,"1Fahlstrom",NA,"2361xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
230,"0","3","female",14.4447398208789,3,1,"4133",25.4667,"U","S","P3Female","Lefebre","Miss",5,"5Lefebre",NA,"41xx",5,5,"large group",5.09334,7.75,"[ 3.17,  7.28)",14.4447398208789,"No",1,0,"other","No"
231,"1","1","female",35,1,0,"36973",83.475,"C","S","P1Female","Harris","Mrs",2,"2Harris",NA,"369xx",2,2,"duo",41.7375,30,"[26.39,128.08]",43.9468451353687,"No",0,1,"survivors in group","No"
232,"0","3","male",29,0,0,"347067",7.775,"U","S","P3Male","Larsson","Mr",2,"1Larsson",NA,"3470xx",1,2,"duo",7.775,7.75,"[ 7.28,  7.92)",27.0954133877119,"No",0,0,"other","Yes"
233,"0","2","male",59,0,0,"237442",13.5,"U","S","P2Male","Sjostedt","Mr",1,"1Sjostedt",NA,"2374xx",1,1,"solo",13.5,12.35,"[10.52, 26.39)",33.313566710812,"No",0,0,"other","Yes"
234,"1","3","female",5,4,2,"347077",31.3875,"U","S","P3Female","Asplund","Miss",7,"7Asplund",NA,"3470xx",7,7,"large group",4.48392857142857,7.75,"[ 3.17,  7.28)",13.1458597101459,"No",3,3,"survivors in group","No"
235,"0","2","male",24,0,0,"C.A. 29566",10.5,"U","S","P2Male","Leyson","Mr",1,"1Leyson",NA,"C.A. 295xx",1,1,"solo",10.5,12.35,"[ 7.92, 10.52)",33.313566710812,"No",0,0,"other","Yes"
